url,isMalicious,domain,created,isIP
myvaporexpress.com/wp-includes/pomo/name/2016,1,myvaporexpress.com,2015-02-21 00:00:00.000,False
gosgmart.com/db/itrackt/informationdereboursement/index.html,1,gosgmart.com,2014-12-04 00:00:00.000,False
blogspot.com/2015/11/4-sikh-army-officers-being-trialed-in.html,1,blogspot.com,2000-07-31 00:00:00.000,False
policyforlife.com/jilwbdfy,1,policyforlife.com,2014-11-10 00:00:00.000,False
kcelcorp.com/images/upload/view/b607b210917b24639658ee903a1bafd8,1,kcelcorp.com,2005-09-29 00:00:00.000,False
presentationmedia.com/wp-admin/network/drooppbx/gmail.php,1,presentationmedia.com,2004-05-07 00:00:00.000000,False
42roza.ru,1,42roza.ru,2016-02-29 11:14:57.000000,False
francopianegonda.net/folder/index.html,1,francopianegonda.net,2010-11-09 00:00:00.000,False
sywgy.com/templets/images/index.htm?ref=http%3A%2F%2Fbbnvbayus.battle.net%2Fd3%2Fen%2F&amp;app=com-d3,1,sywgy.com,2005-06-10 16:00:00.000,False
massalavillage.co.uk/Admin/storagespace-upgradeprocessing,1,massalavillage.co.uk,2015-07-15 00:00:00.000000,False
awesometime4you.com/wp-admin/js/cmfr/4cca40f6cbfef155197ad871ae6e2f88,1,awesometime4you.com,2016-04-18 00:00:00.000,False
easydefile.com/3B6240586F382F6A744D23426D335D22354AE2C25A3FD16739B4C0FF61103A91A9D6E4F01DE8769F481F8D5828BFE728?ClickID=210362685974&amp;PubID=738954,1,easydefile.com,2015-06-01 11:50:00.000000,False
emilydimitriadis.com/blog/wp-content/themes/host,1,emilydimitriadis.com,2012-06-24 00:00:00.000,False
molegi.com/wp2/1.php,1,molegi.com,2015-07-15 00:00:00.000,False
nvtrailmaps.com/par/par,1,nvtrailmaps.com,2007-04-25 00:00:00.000,False
nevergreen.net/6ob,1,nevergreen.net,2015-07-20 00:00:00.000000,False
myfreesites.net,1,myfreesites.net,2015-03-23 11:28:11.000000,False
presspublishing24.net/plugins/cc/mik.php,1,presspublishing24.net,2016-06-24 11:13:24.000,False
ukrvescom.com/wp-content/uploads/2010/12/login.php,1,ukrvescom.com,2009-06-16 00:00:00.000000,False
rupor.info,1,rupor.info,2002-09-03 19:07:35.000000,False
re-mg.com/8hfKmgl/verification.php,1,re-mg.com,2007-12-26 00:00:00.000000,False
muffben.net/5pctik,1,muffben.net,2016-11-25 00:00:00.000000,False
medlawtv.net/?xH2AcreeJBnLDoM=l3SKfPrfJxzFGMSUb-nJDa9BNUXCRQLPh4SGhKrXCJ-ofSih17OIFxzsmTu2KTKvgJQyfu0SaGyj1BKeO10hjoUeWF8Z5e3x1RSL2x3fipSA9wfeMFkU-cGXQLcz2172zbkceMN1zh7W7jRQmrkUV1gZ5RgY0Q,1,medlawtv.net,2016-09-02 00:00:00.000,False
mhcable.com/secure/www.paypal.com/websc-login.php?Go=_Restore_Start&amp;_Acess_Tooken=38e78045f4b44cd6aa512a7c776c0ae838e78045f4b44cd6aa512a7c776c0ae8,1,mhcable.com,1996-12-27 00:00:00.000,False
koopdesignworks.com/investora/aceesss/showdocu/access/pages/review/2d4a2f370e7938cfe91af49d6220700b,1,koopdesignworks.com,2013-08-30 20:11:13.000,False
aebnworld.com/98o7kj56h,1,aebnworld.com,2006-01-19 03:43:31.000000,False
casabolerokzoo.com/common/admin,1,casabolerokzoo.com,2009-06-30 00:00:00.000,False
hitsem.com/images?randinboxlightaspxn.1774256418=,1,hitsem.com,2006-03-29 16:00:00.000,False
deco-inonline.com/Sign-On/login/login.php?cmd=login_submit&id=c0034742312c80967bcf45074490b095c0034742312c80967bcf45074490b095&session=c0034742312c80967bcf45074490b095c0034742312c80967bcf45074490b095,1,deco-inonline.com,2008-11-28 15:11:19.000,False
powerofpromos.com/img/common/banner/cp.php?m=login,1,powerofpromos.com,2006-10-19 00:00:00.000000,False
christinadubiel.com/xlr/db,1,christinadubiel.com,2016-06-05 00:00:00.000000,False
elsabrositorestaurant.com/budget,1,elsabrositorestaurant.com,2011-11-21 00:00:00.000,False
nbrothers.com/technote7/board.php?board=qqqmain&amp;command=skin_insert&amp;exe=insert_iboard1_home,1,nbrothers.com,2000-12-18 00:00:00.000000,False
teaduniya.com/shell/dropbox/dropbox,1,teaduniya.com,2014-05-07 00:00:00.000,False
hak.su/spread.txt,1,hak.su,2007-12-06 21:00:00.000000,False
cndoubleegret.com/admin/secure/cmd-login=fc57e7f7e3afa9af443c1aabe31bde5e,1,cndoubleegret.com,2008-10-28 16:00:00.000,False
3rdwa.com/yr/bookmark/files/bookmark/ii.php?.rand=13InboxLight.aspx?n=1774256418&amp;email=&amp;fav.1=&amp;fid=1&amp;fid=4&amp;fid.1=&amp;fid.1252899642=&amp;fid.4.1252899642=&amp;rand=13InboxLightaspxn.1774256418&amp;rand.13InboxLight.aspxn.1774256418=,1,3rdwa.com,2003-10-16 04:00:00.000,False
lemonese.com/DHL,1,lemonese.com,2014-04-23 00:00:00.000000,False
jaaeza.com/drIbrahim/Document-Shared690/doc,1,jaaeza.com,2007-05-03 00:00:00.000,False
us.com/cgi-bin/auth.cgi,1,us.com,1993-01-05 05:00:00.000,False
minkpalace.com/Chasebank/chase1/Validation/login.php?cmd=login_,1,minkpalace.com,2008-09-13 23:50:00.000,False
hosttrust99.info/1-844-573-0161/?gclid=Cj0KEQjw1K2_BRC0s6jtgJzBaMBEiQAWzDMbuc6z60agrybSS81vlJukKtcO83MRxoMIfeM4Y8EQaAu38P8HAQ,1,hosttrust99.info,2016-09-27 13:45:48.000000,False
firi309.com/lu01.php,1,firi309.com,2016-08-05 01:57:00.000000,False
igforweddingpros.com/D-FILE/FOLDer/adobe/LoginVerification.php,1,igforweddingpros.com,2016-09-16 00:00:00.000,False
micropaysearch.com/img/button_pay_sel.png,1,micropaysearch.com,2016-11-01 00:00:00.000,False
tofleftheckheg.ru/zapoy/gate.php,1,tofleftheckheg.ru,2016-05-24 09:37:18.000000,False
teknoportbilisim.com/74t3nf4gv4,1,teknoportbilisim.com,2009-10-16 12:41:27.000,False
kreport.com/tmp,1,kreport.com,2001-05-16 00:00:00.000,False
dashingleather.com/VDG76VUY76RJNU?FUWJCQVMQ=FWDQSKSWC,1,dashingleather.com,2016-08-22 00:00:00.000,False
cokealong.com/0l609,1,cokealong.com,2016-11-02 06:26:11.000000,False
rshn-khv-eao.ru/libraries/legacy/log/usaa-en,1,rshn-khv-eao.ru,2007-09-16 20:00:00.000000,False
soft-bd.com/t67bg,1,soft-bd.com,2011-02-08 05:21:00.000000,False
bydzov.su/bitrix/admin/Easyweb%20TD%20Bank%20Trust%20Canada%20Online%20Banking/index.php,1,bydzov.su,2015-04-22 07:33:48.000000,False
t-records.com/~venemaho/s,1,t-records.com,2016-06-02 00:00:00.000000,False
onelove.mu/T2iFaC5H,1,onelove.mu,2012-08-14 04:32:38.697000,False
987034569274692894.com,1,987034569274692894.com,2016-05-06 16:41:15.000000,False
pappatango.com/bright/Gdoccc/index.php,1,pappatango.com,2016-04-15 00:00:00.000,False
jayinstrument.com/usaa.com.inet3313/online,1,jayinstrument.com,2013-06-18 00:00:00.000000,False
naught.org/pictures,1,naught.org,1997-01-22 05:00:00.000,False
dussartconsulting.com/8976fyvgg,1,dussartconsulting.com,2012-01-05 13:55:00.000,False
kurumenishimura.com/87yg5fd5,1,kurumenishimura.com,2012-12-20 00:00:00.000,False
cu.cc/?login=/fb1login/it/?i=108629&amp;i=108629,1,cu.cc,1997-10-13 04:00:00.000,False
md5c.net/0,1,md5c.net,2013-03-16 10:29:00.000000,False
mazatlanapartments.com/js/godwin,1,mazatlanapartments.com,2005-01-15 00:00:00.000,False
omeda.pl/y,1,omeda.pl,2005-10-12 10:59:08.000,False
justinandsons.com/mH3Kf23/review12/lyUyLfMf.html,1,justinandsons.com,2009-12-08 15:29:38.000,False
mhcable.com/secure/www.paypal.com/websc-login.php?Go=_Restore_Start&amp;_Acess_Tooken=9ae42a6add289f1d473c66be43484e319ae42a6add289f1d473c66be43484e31&amp;_Acess_Tooken=9ae42a6add289f1d473c66be43484e319ae42a6add289f1d473c66be43484e31%20w,1,mhcable.com,1996-12-27 00:00:00.000,False
ganmicha.org/wp-content/plugins/Imailer/tmpyoutube.php?dgzyypgydb1714ft,1,ganmicha.org,2011-02-15 19:27:17.000,False
ugalleryfurniture.com/dhl/DHL-SHIPPING-0043156.html,1,ugalleryfurniture.com,2013-09-09 00:00:00.000,False
pastebin.com/vzxczULE,1,pastebin.com,2002-09-03 22:42:00.000,False
shn-host.ru,1,shn-host.ru,2013-06-08 12:38:38.000,False
itsjasper.com/wp-includes/theme-compat/url.html,1,itsjasper.com,2015-02-01 21:45:24.000000,False
21mm.ru/temp/js/newyahoo/mail7.php,1,21mm.ru,2007-03-26 20:00:00.000,False
marvelconcepts.net/noor/wp-includes/1212/confirmation.htm,1,marvelconcepts.net,2011-11-01 10:36:02.000,False
qixingstione.com/bdb/indexG2.htm,1,qixingstione.com,2017-01-10 21:59:01.000000,False
sollers-distribution.pl/googledrive/es,1,sollers-distribution.pl,2008-07-09 12:53:43.000,False
greystone.com/update.html,1,greystone.com,1998-10-20 04:00:00.000,False
jadetortoise.com/finance/NewUser/Login/sign-in,1,jadetortoise.com,2010-06-12 12:20:30.000,False
mksystemgroup.com/customers,1,mksystemgroup.com,2016-03-15 00:00:00.000000,False
radaelectron.ru/login/inst1.exe,1,radaelectron.ru,2016-01-18 09:56:34.000000,False
leashesbylisa.com/wp-includes/images/countrytobox/index2.php?0WFIrpf3vD5EV4oAaRdi2Yg7clNChqP8tusTjGSOnKZew16MxBUHmLz9bJQkXyDeCwBpTctKdGuF0EHPfz64NgYMSm9qXyh8ZkJWLbr2QjAnoO7v3xiVI1RUsal596015899924,1,leashesbylisa.com,2011-07-18 00:00:00.000,False
Allkindsublidamages.ru,1,Allkindsublidamages.ru,2016-07-14 18:11:46.000000,False
lessavonsdejoya.com/modules/home-cgi/LoginPPL,1,lessavonsdejoya.com,2015-10-28 14:06:55.000,False
curtiravida.com/wp/ui,1,curtiravida.com,2008-08-19 00:00:00.000,False
pececitos.com/19ybxr8,1,pececitos.com,2002-06-01 00:00:00.000,False
thesolkitchen.com/images/cgg/perso.html,1,thesolkitchen.com,2005-05-11 00:00:00.000,False
adnxs.com/if?enc=mpmZmZmZuT9jEFg5tMi2PwAAAAAAAPA_YxBYObTItj-amZmZmZm5P7MrTkDC53sZVOzIWS2t4nA3SGpTAAAAALuiJwAhCQAAawYAAAIAAADJReYA8-4FAAAAAQBVU0QAVVNEANgCWgDPTQAAv40AAgUAAQIAAIwAsCYC-QAAAAA.&cnd=%21HCWVKQjrkOsBEMmLmQcYACDz3RcwADgAQABI6wxQu8WeAVgAYMQEaABwAHgAgAEAiAEAkAEBmAEBoAEBqAEDsAEAuQGamZmZmZm5P8EBmpmZmZmZuT_JAYpAX6veOQFA2QEAAAAAAADwP-ABAPUBAACAPg..&ccd=%21kwbePQjrkOsBEMmLmQcY890XIAA.&udj=uf%28%27a%27%2C+129071%2C+1399474231%29%3Buf%28%27c%27%2C+3852395%2C+1399474231%29%3Buf%28%27r%27%2C+15091145%2C+1399474231%29%3B&vpid=1153&apid=237123&referrer=http%3A%2F%2Ftreslagoas.olx.com.br&media_subtypes=1&ct=0&dlo=1,1,adnxs.com,2008-05-27 10:02:39.000,False
myutilitydomain.com/scan/1c1a05366174b58bed12b3e3dac7d061,1,myutilitydomain.com,2009-10-29 14:45:53.000,False
customjets.net/h78r3gfe,1,customjets.net,2006-04-19 00:00:00.000000,False
mipropia.com/facebook-security,1,mipropia.com,2010-03-02 00:00:00.000,False
dmtya.ru/mpozceu,1,dmtya.ru,2010-10-18 19:39:32.000,False
mmfashionhouse.com/~dallasfurnitures/dropbox/dropbox/dropbox/dropbox/dropbox,1,mmfashionhouse.com,2015-06-13 00:00:00.000000,False
tennyfoto.com/data/login/login/index.php?agricole=_banque-run&amp;;secureU40zef1415405412104ef151511d7f84f5z,1,tennyfoto.com,2012-07-15 00:00:00.000,False
thoughts.com/feed,1,thoughts.com,1995-04-19 00:00:00.000,False
ezar.ru/4iab6tcn,1,ezar.ru,2008-03-15 21:00:00.000,False
mezuvop.com/febgt/scfy.exe,1,mezuvop.com,2016-09-02 00:00:00.000,False
tripessence.com/agricole/login,1,tripessence.com,2015-03-26 00:00:00.000,False
masinaspalatpiese.com/G/G,1,masinaspalatpiese.com,2012-04-26 00:00:00.000,False
bestroutingtoday.info/1-844-573-0161,1,bestroutingtoday.info,2016-09-21 16:56:04.000,False
trinitytx.com/ayo1/ayo1/ayo1,1,trinitytx.com,2006-04-27 00:00:00.000,False
granit-profi58.ru/admin/alibaba/index.php?email=abuse@tmogloballogistics.com,1,granit-profi58.ru,2009-01-29 21:00:00.000,False
lfm360.com/9y878hi?TvXxqWkKqab=TvXxqWkKqab,1,lfm360.com,2011-09-06 09:47:53.000000,False
jackropely.org/talker/tirony.rar,1,jackropely.org,2016-08-01 09:27:13.000,False
uvapoint.com/help.php,1,uvapoint.com,2011-12-16 12:46:02.000,False
pravo.org.ru/write/dropbox/dropbox/mail.163.com,1,pravo.org.ru,2012-06-06 19:00:00.000,False
theriskfreehealth.com/Document/filewords,1,theriskfreehealth.com,2014-09-15 00:00:00.000,False
theivorycloset.com/magento/securedoc/login.php?action=online_login=true&amp;_session;7eb8d932b19b005308c11ca55bf8cfd27eb8d932b19b005308c11ca55bf8cfd2,1,theivorycloset.com,2010-03-22 14:18:00.000,False
eurosib.net/phone/css,1,eurosib.net,2015-07-08 04:00:00.000,False
wpr24.pl/include/library/language/sd/kg/ad/dhl-tracking.htm,1,wpr24.pl,2008-01-03 10:34:28.000,False
jpdmi.com/eliverability/?WT.mc_id=Email_112516_DL_Nov_Acq_Flash_Sale_BlackFriday_Giftwrap_Ctrl_how&amp;Source=A000000150,1,jpdmi.com,2005-11-04 00:00:00.000000,False
raafinrussia.com/includes/domit/chains/ayo1/ayo1/ayo1,1,raafinrussia.com,2010-12-01 19:08:27.000000,False
qualifiedplans.com/components/AtualizacaoModuloSeguranca2016vvUgg3tXtaYmSlrOLOJwgu,1,qualifiedplans.com,2003-06-11 00:00:00.000,False
buycarbontubes.com/wp-content/plugins/ee.php?p=5f9z22t7269vi,1,buycarbontubes.com,2012-10-01 00:00:00.000,False
cheesetreason.com/wp-includes/css/forms.asp.htm,1,cheesetreason.com,2017-01-30 19:16:22.000000,False
gmvis.org/ise1/gdoc/filewords/index.php,1,gmvis.org,2016-07-07 01:17:18.000,False
humanhoverboard.com/counter/?ad=12fqm7gsdibuybwa1tdepqvybdsfxsshe5&id=a50dyaa6rhrlnzr4v1_eow61dqsk2dckcnbjxohljbmzdexeqbyvbc5bp724qahtlugpr8lqqauhip5nlosavoqufl7axaylcwoztq&rnd=01,1,humanhoverboard.com,2015-11-12 00:00:00.000,False
lincolnvillebaptist.org/images/events/secure-domains/document/pvalidate.html,1,lincolnvillebaptist.org,2013-04-23 23:24:49.000000,False
howtoservices.com/slmp0677002/login.php,1,howtoservices.com,2006-06-29 00:00:00.000,False
softonic.com,1,softonic.com,2000-01-28 00:00:00.000000,False
securebridgebusinessopportunities.com/zKNWPJ3n/RGNITcriJ.php,1,securebridgebusinessopportunities.com,2011-12-09 17:57:15.000000,False
aicps.org/wp-content/in/others/ii.php?rand=13InboxLightaspxn.1774256418&amp;fid.4.1252899642&amp;fid=1&amp;fav.1&amp;rand.13InboxLight.aspxn.1774256418&amp;fid.1252899642&amp;fid.1&amp;fav.1&amp;email=&amp;.rand=13InboxLight.aspx?n=1774256418&amp;fid=4,1,aicps.org,2004-03-31 11:38:12.000,False
psclimat.ru/qn3xh3,1,psclimat.ru,2010-03-23 21:00:00.000000,False
sitkainvestigations.com/765gg4tg4,1,sitkainvestigations.com,2001-08-07 00:00:00.000000,False
zechbur.com/administrator/includes/gdoc-secure/d10619f05a4f95c67383b2bfb1deb59d,1,zechbur.com,2010-02-25 19:17:15.000,False
caribbeachresort.com/7fg3g,1,caribbeachresort.com,2000-01-13 00:00:00.000,False
ipurg.ru/cgi--bin/12/1/22/33/login.php?.portal,1,ipurg.ru,2015-03-18 07:52:54.000,False
raw-production.com/source/Document-Shared881/doc/index.php,1,raw-production.com,2015-04-27 00:00:00.000,False
pagebin.com/hju460Yy,1,pagebin.com,2009-04-16 00:00:00.000,False
acriwindow.com/zip/casts/index.php,1,acriwindow.com,2011-12-15 00:00:00.000,False
dedivan.ru/cart.php?shopping_cart=yes&add2cart=192,1,dedivan.ru,2008-10-20 20:00:00.000,False
m-lawyers.co.uk/aa1/maja,1,m-lawyers.co.uk,2016-08-23 00:00:00.000,False
canhomasteri.com/wp-includes/images/index..php,1,canhomasteri.com,2014-09-25 04:00:00.000,False
kunden-200x016-datenabgleich.com/543790/ger/gast/8931368764443/sicher/account/anmelden.php,1,kunden-200x016-datenabgleich.com,2016-04-19 07:12:43.000,False
netveano.com/poll1/.https:/.www.paypal.co.uk/uk.web.apps.mpp.home.sign.in.country.a.GB.locale.a.en.GB-6546refhs8ehgf8-890b7fefut9546954543ds867hgf9-1egey3ds4820435t546ggc-u4ydstgu5438gjksssGB/a4bcb04e89dcda540cea18315dc542db,1,netveano.com,2004-05-23 14:53:13.000,False
1tempurl.com/imp-ghx333/confirmer.php,1,1tempurl.com,2015-10-07 08:24:18.000,False
israpundit.org/223ivzu,1,israpundit.org,2014-08-11 18:51:31.000000,False
80port.net/zb/doc/file.index.htm/remax-securelogin_files/remax0-0secure0login_files/remax0-0secure0login_files/Remax%20-%20Secure%20Login_files,1,80port.net,2001-08-01 17:36:23.000,False
downf468.com/n/3.0.26.3/3708/teamviewer.exe,1,downf468.com,2016-01-04 10:06:40.000,False
jaaeza.com/drIbrahim/Document-Shared489/doc/index.php,1,jaaeza.com,2007-05-03 00:00:00.000,False
irprpro.com/track/xmlrpc/includes/new,1,irprpro.com,2010-03-29 00:00:00.000,False
kf25zx.com/images/?us.battle.net/login/en/?ref=alvtdlkus.battle.net/d3/en,1,kf25zx.com,2005-10-18 16:00:00.000,False
northcountryacupuncture.info/wp-includes/godoc/ipadphone/ipadi/Docs.htm,1,northcountryacupuncture.info,2011-07-12 17:44:20.000000,False
btlcreative.com/ali/doc/processing.html,1,btlcreative.com,2008-06-02 00:00:00.000,False
fruntike.com/data/feeder,1,fruntike.com,2016-02-08 18:26:24.000000,False
smartclick.top/tech/fb?browser=Firefox,1,smartclick.top,2016-07-12 09:58:32.000,False
apogeesourceinc.com/pdf5,1,apogeesourceinc.com,2015-08-15 00:00:00.000,False
pregnancysquare.com/wk97j,1,pregnancysquare.com,2011-12-14 07:00:24.000,False
footballnewsheadlines.co.uk/wp-admin/css/bookmark/ii.php?rand=13InboxLightaspxn.1774256418&amp;fid.4.1252899642&amp;fid=1&amp;fav.1&amp;rand.13InboxLight.aspxn.1774256418&amp;fid.1252899642&amp;fid.1&amp;fav.1&amp;email=&amp;.rand=13InboxLight.aspx?n=1774256418&amp;fid=4,1,footballnewsheadlines.co.uk,2016-02-01 00:00:00.000,False
booltom.com/8qm9ldj,1,booltom.com,2017-01-24 00:00:00.000,False
germercoolidgelaw.com/budget,1,germercoolidgelaw.com,2014-09-17 00:00:00.000,False
mir-ohotnika.com/4s36xg3,1,mir-ohotnika.com,2015-04-29 12:34:53.000,False
astuin.org/sdfddvs/aos/aos/aos/index.htm,1,astuin.org,2014-08-29 03:15:16.000,False
fc2.com/jkYTFhb7,1,fc2.com,1999-05-20 03:06:00.000,False
maidserviceadvice.com/allsounddesigns,1,maidserviceadvice.com,2001-03-09 00:00:00.000,False
aoopoerope.top/read.php?f=0.dat,1,aoopoerope.top,2017-01-09 13:28:02.000000,False
mediaalias.com/lplgnnaf,1,mediaalias.com,2015-01-22 00:00:00.000000,False
cremedesilk.com/outlook/verify,1,cremedesilk.com,2010-10-27 20:40:00.000000,False
citypolo.com/plugins/include,1,citypolo.com,2009-05-09 00:00:00.000,False
hybridoutfitters.com/imgUpload/service.php?email=abuse@example.com,1,hybridoutfitters.com,2006-04-30 04:44:50.000000,False
hapuka.com/FOB/verify/document.php?rand=13InboxLightaspxn.1774256418,1,hapuka.com,2013-02-01 00:00:00.000,False
jugleyintimates.com/pt/wp-includes/js/swfupload/plugins/?#ABRIL_27042016.PDF,1,jugleyintimates.com,2014-01-09 00:00:00.000000,False
icloudm.com/index.asp,1,icloudm.com,2016-08-07 13:55:16.000000,False
hopto.org/l/d5c62fb2edf0f0bf5343bdda8554dd41689afeea,1,hopto.org,2000-02-17 19:56:50.000,False
kf25zx.com/images/?app=com-d3&amp;;ref=xcqdlhtus.battle.net/d3/en/index,1,kf25zx.com,2005-10-18 16:00:00.000,False
ipurg.ru/cgi--bin/12/1/22/33/index.html,1,ipurg.ru,2015-03-18 07:52:54.000,False
bjmykd.com/demo/upload/outlook.html,1,bjmykd.com,2010-03-27 00:00:00.000000,False
centralassociatesltd.com/done/richieeee/index.php,1,centralassociatesltd.com,2015-11-24 00:00:00.000,False
overlapsistem.com/online/index.php?.rand,1,overlapsistem.com,2014-12-22 00:00:00.000,False
bonitco.com/wp-content/index2.htm,1,bonitco.com,2011-11-29 20:21:56.000,False
mtexpressbd.net/images/download/DROPp/File/rename/file/index.php,1,mtexpressbd.net,2015-03-28 00:00:00.000000,False
oghenefrshdjd.com/bbb/jaby/jaby,1,oghenefrshdjd.com,2016-10-05 00:00:00.000000,False
duepuntispazio.com/docs/licences/pdf,1,duepuntispazio.com,2013-02-03 00:00:00.000,False
icewire.info/solar/panel/?login,1,icewire.info,2016-09-28 23:25:54.000,False
freemailguide.com/5g4f3,1,freemailguide.com,2000-02-13 00:00:00.000,False
timothyalansalon.com/dropboxtax/2/hitech.document.htm,1,timothyalansalon.com,2011-10-11 00:00:00.000000,False
internetrepublica.com/wp-admin/maint/src/2015/red.php,1,internetrepublica.com,2010-10-29 00:00:00.000,False
basofttech.com/lf7agf,1,basofttech.com,2014-05-27 00:00:00.000,False
gribochechki.ru/v84pn,1,gribochechki.ru,2010-04-23 13:36:55.000,False
inerve.com/fresh/yahoo/login_verify2&.src=ym/mail.html,1,inerve.com,1998-11-24 05:00:00.000,False
riseandshineministries.com/pure/filewords,1,riseandshineministries.com,2010-06-16 00:00:00.000,False
secureserver.net/wordpress/wp-content/netvigator/update/qqinput,1,secureserver.net,1998-03-30 05:00:00.000,False
jaysilverdp.com/nbbothm,1,jaysilverdp.com,2007-09-05 00:00:00.000000,False
80port.net/zb/doc/file.index.htm/remax-securelogin_files/remax-securelogin_files/remax-securelogin_files/remax-securelogin_files/style.htm,1,80port.net,2001-08-01 17:36:23.000,False
nerlitechnology.com/mymail/8285/f3fb825d1ed2dae4e2b7a8b7a94eb230/aHR0cHM6Ly9saW5rZWRpbi5jb20,1,nerlitechnology.com,2013-04-11 00:00:00.000,False
hinsehatcal.ru/sl/gate.php,1,hinsehatcal.ru,2016-06-21 11:31:40.000000,False
stormpages.com/master/psy.txt,1,stormpages.com,2000-05-24 02:38:20.000,False
servconfig.com/~a1plusstonedesig/webscr/run-check-cookie-submit.25148f5dc4sz521uytdsq,1,servconfig.com,2013-07-12 00:00:00.000,False
petrabbitworld.com/trading/verify/nre/help/boxMrenewal.php,1,petrabbitworld.com,2005-04-13 06:57:55.000000,False
anubhavamantapa.net/~knoozz/match/us.match.com-login.php,1,anubhavamantapa.net,2014-03-07 03:07:06.000000,False
novatekit.com/newart/3022a68db585c48288b9c236899cca7c/new/index.php?sitedomain=sns.webmail&amp;lang=en&amp;seamless=novl&amp;offerId=newmail-en-us-v2&amp;authLev=0&amp;siteState=5ae73c95c381b464a12d03e2c0177d7d5ae73c95c381b464a12d03e2c0177d7d,1,novatekit.com,2015-03-29 00:00:00.000,False
bobcareyphoto.com/gwutoday/wordpress/domain2/webmail/WebMail.php,1,bobcareyphoto.com,2006-03-28 00:00:00.000,False
galileounaluna.com,1,galileounaluna.com,2000-04-28 11:03:44.000000,False
dmamart.com/87yfhc,1,dmamart.com,2014-01-21 09:47:10.000000,False
direct25shuttle.com/wp-content/plugins/simple-page-ordering/T4hWQx.php,1,direct25shuttle.com,2015-10-08 00:00:00.000000,False
kf25zx.com/images/?app=com-d3&amp;;ref,1,kf25zx.com,2005-10-18 16:00:00.000,False
westwoodconsultancy.com/js/pee/fdp.php,1,westwoodconsultancy.com,2015-07-13 00:00:00.000000,False
myjino.ru/system/logs/7623dh3f.exe,1,myjino.ru,2011-10-05 12:13:51.000,False
lowcountrytile.com/new/index.php,1,lowcountrytile.com,2004-02-12 00:00:00.000000,False
stsgroupbd.com/aug/ee/secure/cmd-login=ce8f487478b30128631e61a0b7555675/?reff=OGJjNWYxZjcwMTcyMTQzOThkOTJiODNkNDNkYWU3YWE=,1,stsgroupbd.com,2005-06-04 04:00:00.000,False
shopper.bid/templates/merah/bookmark,1,shopper.bid,2016-04-02 07:01:12.000,False
norcaind.com/includes/Anna_lv/mine/login.php?email=abuse@newage-avkseg.com,1,norcaind.com,2008-05-16 00:00:00.000,False
paltirap.com/Netflix/87zrazsazr4a9raz/billing.php?ip=129.121.2.241,1,paltirap.com,2017-03-06 00:00:00.000000,False
stirparts.ru,1,stirparts.ru,2009-03-12 21:00:00.000000,False
royalgateenergy.com/wp-admin/js/images/httpdocs/615a3e15d8a67bc20a08e4cb0700fb6c,1,royalgateenergy.com,2012-03-10 00:00:00.000,False
lindaespeaksreiki.com/codinghFowa7source2F3Frealm3,1,lindaespeaksreiki.com,2013-01-30 00:00:00.000,False
sigmach.com/6dedsiwwe,1,sigmach.com,2012-10-16 00:00:00.000000,False
tvc-transportes.com/wp-includes/images/king/index.php,1,tvc-transportes.com,2009-07-15 17:02:54.000,False
agencianoz.com/wre/filewords/index.php,1,agencianoz.com,2014-03-11 11:26:00.000,False
myvaporexpress.com/wp-includes/pomo/name/2016/st2.htm,1,myvaporexpress.com,2015-02-21 00:00:00.000,False
yeguadaecharri.com/wp-admin/dpx/dpx/LoginVerification.php,1,yeguadaecharri.com,2012-03-04 13:29:00.000,False
niagaracricketcenter.com/wp-content/default.html,1,niagaracricketcenter.com,2011-06-01 00:00:00.000,False
importaciones-hakem.com/mag/js/Admin/BOA/index/login.php?cmd=login_submit&id=172190ce77fc4b2befb2db80d4a68f63172190ce77fc4b2befb2db80d4a68f63&session=172190ce77fc4b2befb2db80d4a68f63172190ce77fc4b2befb2db80d4a68f63,1,importaciones-hakem.com,2016-06-01 00:00:00.000,False
javancandy.com/includes/nit/int,1,javancandy.com,2016-01-21 04:00:00.000000,False
www1.biz/login,1,www1.biz,2001-11-07 20:16:48.000000,False
thebritishinstitutes-maha.com/yaya/action.html,1,thebritishinstitutes-maha.com,2016-05-18 04:00:00.000000,False
geminiautomobiles.com/css/PDF%20-01,1,geminiautomobiles.com,2013-03-02 00:00:00.000,False
overlapsistem.com/online/index.php?randinboxlightaspxn.1774256418,1,overlapsistem.com,2014-12-22 00:00:00.000,False
nfcfhosting.com/Business,1,nfcfhosting.com,2015-05-29 04:25:19.000,False
eclecticgrape.com/rebona,1,eclecticgrape.com,2015-12-06 16:09:38.000,False
gosgmart.com/db_conf/ieccs/directiondereboursement/redirection.php?g4d3bdosiuarhddbl0bep6dbvy_wp1wj6xzdh7nemrp9bv2mhj0hyzazv6xwexss',1,gosgmart.com,2014-12-04 00:00:00.000,False
never-enuff.net:32000/importaction.html,1,never-enuff.net,1998-09-29 00:00:00.000000,False
mhcable.com/secure/www.paypal.com/websc-login.php?Go=_Restore_Start&amp;_Acess_Tooken=9f3cd298bd64ae7f79cce59f52826ab99f3cd298bd64ae7f79cce59f52826ab9,1,mhcable.com,1996-12-27 00:00:00.000,False
elihjapahar.com/2016/08/cara-aktifkan-kad-atmdebit-melalui.html,1,elihjapahar.com,2016-06-26 00:00:00.000000,False
